Iteration,birefringence active L2,birefringence active negative penalty
1,0.36681681871414185,0.0
2,0.3645022511482239,0.0
3,0.36221885681152344,0.0
4,0.35973915457725525,0.0
5,0.35690534114837646,0.0
6,0.3537396490573883,0.0
7,0.350249707698822,0.0
8,0.34658730030059814,0.0
9,0.34295976161956787,0.0
10,0.33969175815582275,0.0
11,0.3367955684661865,0.0
12,0.33479923009872437,0.0
13,0.33350980281829834,0.0
14,0.33281731605529785,0.0
15,0.33256304264068604,0.0
16,0.3328433930873871,0.0
17,0.3335551619529724,0.0
18,0.33468663692474365,0.0
19,0.33615899085998535,0.0
20,0.3379480838775635,0.0
21,0.3399651050567627,0.0
22,0.34221526980400085,0.0
23,0.3446279764175415,0.0
24,0.34718775749206543,0.0
25,0.34982049465179443,0.0
26,0.3525291681289673,0.0
27,0.35525014996528625,0.0
28,0.35802581906318665,0.0
29,0.36078277230262756,0.0
30,0.36362195014953613,0.0
31,0.3664570748806,0.0
32,0.3694782853126526,0.0
33,0.3725036084651947,0.0
34,0.3757624626159668,0.0
35,0.37895604968070984,0.0
36,0.3823368549346924,0.0
37,0.38560912013053894,0.0
38,0.38905832171440125,0.0
39,0.39242005348205566,0.0
40,0.39593377709388733,0.0
41,0.3993675410747528,0.0
42,0.40293121337890625,0.0
43,0.4064059853553772,0.0
44,0.41000598669052124,0.0
45,0.41348791122436523,0.0
46,0.417118102312088,0.0
47,0.42056143283843994,0.0
48,0.42423394322395325,0.0
49,0.4275291860103607,0.0
50,0.4312339723110199,0.0
51,0.4344310164451599,0.0
52,0.43810543417930603,0.0
53,0.44126182794570923,0.0
54,0.4448699951171875,0.0
55,0.447947233915329,0.0
56,0.4514692723751068,0.0
57,0.4544427990913391,0.0
58,0.4578631818294525,0.0
59,0.46071475744247437,0.0
60,0.4640209674835205,0.0
61,0.46673861145973206,0.0
62,0.4699186682701111,0.0
63,0.472495973110199,0.0
64,0.47553157806396484,0.0
65,0.47795701026916504,0.0
66,0.4808078706264496,0.0
67,0.4830365478992462,0.0
